date,制造业用电量,制造业同比增长率,制造业同比变化量,制造业同比变化量绝对值,低变化阈值,HHI集中度,有效行业数,结构熵,结构熵标准化,前5行业占比,最大行业占比,行业占比L1距离_同比,行业占比L2距离_同比,行业占比最大变化_同比,传统高耗能与材料行业占比,传统高耗能与材料行业同比增长率,传统高耗能与材料行业同比变化量,消费与轻工制造占比,消费与轻工制造同比增长率,消费与轻工制造同比变化量,装备制造占比,装备制造同比增长率,装备制造同比变化量,先进制造与技术相关行业占比,先进制造与技术相关行业同比增长率,先进制造与技术相关行业同比变化量,其他制造占比,其他制造同比增长率,其他制造同比变化量,装备与先进制造合计占比,结构转型差值T,结构转型比值R,结构转型差值T同比变化,结构转型比值R同比变化,传统高耗能与材料行业正向贡献占比,消费与轻工制造正向贡献占比,装备制造正向贡献占比,先进制造与技术相关行业正向贡献占比,其他制造正向贡献占比,装备与先进制造正向贡献占比,结构状态
2024-03-01,13666340585.0,0.06796526459665109,869725341.0,869725341.0,609802678.7000008,0.06680137545755456,14.969751642844505,2.9580654940211186,0.8614084205548512,0.47928385564378945,0.13760817986521737,0.06526948790447101,0.026416165946893,0.022336670417171245,0.49602853824969273,0.050770158258915066,327536489.69000053,0.2580280403106827,0.06443927146358264,213475911.42949963,0.13980556839415254,0.1166015994912073,199518408.352,0.07783698791805722,0.14304043096599228,133117599.9806,0.02830086514012485,-0.010041323671834634,-3923068.1416000724,0.21764255631220975,-0.278385981937483,0.43877023100362833,0.019319082194700687,0.029284180756488587,0.37490652549280296,0.24434991138297718,0.22837380139812305,0.15236976172609684,0.0,0.38074356312421986,装备与先进制造增强型
2024-04-01,13871620957.4,0.12191273435771555,1507360768.0,1507360768.0,609802678.7000008,0.06730485186288497,14.857769868318313,2.9570550200338874,0.8611141637836228,0.48438346736151,0.13839887516071786,0.07210161183711433,0.026372094727459692,0.016819593923627613,0.4956548212018549,0.10042145321928597,627442599.5799999,0.2572812410693444,0.11005023155300009,353821047.6714997,0.1389472047101886,0.19709496025960838,317339362.11500025,0.07982248491861463,0.182427200983994,170831376.20850015,0.028294248100055142,0.1069672473912251,37926382.38330001,0.21876968962880322,-0.27688513157305167,0.44137508659420366,0.022491756001515484,0.03380762732597353,0.4162524412983512,0.23472884208784708,0.21052648367970472,0.11333144648569363,0.025160786448403312,0.3238579301653983,多组共同扩张型
2024-05-01,14445843127.8,0.108375504039538,1412495606.8999996,1412495606.8999996,609802678.7000008,0.06993689898589338,14.298603662734674,2.941658969735707,0.8566307311493744,0.49480438720980147,0.1508912463049819,0.0918539952662416,0.03354890490639119,0.01935015210483179,0.5043813377420111,0.11905650943565504,775180842.6300011,0.25221030530264815,0.0662618536065438,226415122.60619926,0.13636356957318005,0.15363841928300181,262344144.388,0.07940323403510384,0.12420725461406401,126730650.69169998,0.027641553357426733,0.057817119578390086,21824846.59769994,0.21576680360828387,-0.28861453413372723,0.4277850655105873,0.0016542729307649773,0.008825636262904446,0.5488023034095124,0.1602943906501287,0.1857309453593558,0.08972109369502052,0.015451266885982553,0.2754520390543763,传统高耗能扩张主导型
2024-06-01,14275885521.4,0.08217547320463692,1084045681.2999992,1084045681.2999992,609802678.7000008,0.06749394924996348,14.816142944851329,2.9619030166388285,0.8625259327612734,0.48538737299151846,0.14266360507983894,0.09433843901675425,0.035871907529088656,0.02032577604523733,0.49278783656918096,0.0944014468338159,606827184.9800005,0.2570712222470106,0.04877264060885489,170667740.63829994,0.13818941799251236,0.10171499570989484,182135066.55099988,0.08328067820205574,0.10466708538458813,112648659.13860035,0.028670844990648314,0.0296000090996682,11767029.879299998,0.2214700961945681,-0.27131774037461287,0.44942281395672523,-0.001358615234453242,0.0034320489660681908,0.5597800863109655,0.15743593060708652,0.16801419876654397,0.10391504813268787,0.010854736182716257,0.2719292468992318,传统高耗能扩张主导型
2024-07-01,14960084183.3,0.09206916702054713,1261241074.1999989,1261241074.1999989,609802678.7000008,0.06299200505407791,15.875030476351904,2.9952204861332485,0.8722282023128034,0.4652391413592107,0.11956217272271023,0.07666354056171708,0.0312723811886668,0.021177713843234178,0.46697345702094756,0.0648621374715006,425524043.42700005,0.2694303409681268,0.10135529567838719,370936473.38430023,0.14522028639786527,0.1333278546664718,255579875.6550002,0.08737061833583058,0.14737365447278394,167885978.44889998,0.03100529726449591,0.09777999549139937,41314703.21240002,0.23259090473369587,-0.2343825522872517,0.4980816387670237,0.021429160868511987,0.032241770329230035,0.3373851773114309,0.2941043397598486,0.20264157336596783,0.13311172772027474,0.03275718184247795,0.3357533010862426,多组共同扩张型
2024-08-01,15138136789.7,0.06398070037198544,910306543.9000015,910306543.9000015,609802678.7000008,0.0639836808054878,15.628985194522151,2.988790146568832,0.870355644501284,0.46772136262684116,0.1288942832375257,0.07422316399211523,0.0318394704441697,0.02264550186228921,0.4714934742290334,0.043241022590789546,295841714.8100004,0.26769528047851054,0.06738789768391151,255842548.92680073,0.14415721786533325,0.10135565864685137,200830296.79599977,0.08629491455043777,0.11440442391399097,134108905.88529968,0.030359112862422995,0.0543333562199102,23683729.26670003,0.230452132415771,-0.24104134181326242,0.48877056632140414,0.018169952424802238,0.027820677720230058,0.3249910757735429,0.281050781691709,0.22061815807675816,0.14732269119812133,0.02601729325986858,0.36794084927487947,装备与先进制造增强型
2024-09-01,14271974893.7,0.05141606363507911,697924251.6000004,697924251.6000004,609802678.7000008,0.06267091302810825,15.95636558783649,2.9963422846123096,0.8725548775192794,0.4633321272824683,0.11529647772687492,0.07327105481385851,0.0283859858614852,0.02236789669346479,0.467852275678923,0.008366855856752231,55403416.160001755,0.2687848043174981,0.0634110540288324,228745514.7263999,0.14602289141910865,0.13648129189264013,250274066.69200015,0.08713327916488554,0.12374169080111286,136936014.61469984,0.030206749431769427,0.06566759772278563,26565465.734899998,0.23315617058399418,-0.23469610509492883,0.4983542513406609,0.03651133929848349,0.05430563379214981,0.07938311079800987,0.32775109909527694,0.3585976342813106,0.1962046309383438,0.03806352488705878,0.5548022652196544,装备与先进制造增强型
2024-10-01,14241702340.1,0.04481212328986439,610828403.3999996,610828403.3999996,609802678.7000008,0.06715497210660108,14.890930166907236,2.9578053440268333,0.8613326631396967,0.4874119063305222,0.13400336503287708,0.08007068002972727,0.031608740966137264,0.02296457307548158,0.4872252779134602,0.008498232702299546,58471629.091999054,0.2582929790832625,0.04849300691363112,170132812.69289923,0.1425299084387932,0.12188409241584974,220529629.79129982,0.08350326125422655,0.13817671563339373,144374505.8334999,0.028448573315277923,0.04465756911231322,17319825.806600034,0.22603316969301976,-0.2611921082204405,0.4639192175352758,0.03418534036347953,0.049092462233803646,0.09572513128747533,0.27852799869336486,0.3610336857783755,0.23635853387514463,0.02835465036563956,0.5973922196535202,装备与先进制造增强型
2024-11-01,14046106963.1,0.03673982490960492,497763757.20000076,497763757.20000076,609802678.7000008,0.07031081104038364,14.222563859000873,2.9314855190578664,0.8536681543917927,0.498723095969786,0.14755411642846997,0.08403943007346014,0.02889733813477988,0.018578044003674757,0.4991975147949099,0.006291082511297841,43835921.752999306,0.24711307998791923,0.03031230559358633,102117879.68449974,0.14382369502717687,0.10295810983504139,188576667.25,0.08140876729636072,0.12896712592132342,130624570.49969983,0.028456942892899878,0.08882775679058441,32608717.993200064,0.2252324623235376,-0.2739650524713723,0.45118906975342615,0.03039007674953531,0.04297148098082548,0.08806571615681602,0.20515330457755745,0.3788477255117959,0.2624228233080438,0.06551043044578686,0.6412705488198397,低变化波动型
2024-12-01,14623783098.6,0.0678402048658382,929053276.7000008,929053276.7000008,609802678.7000008,0.07027863441062045,14.229075570211718,2.935649343575549,0.8548806878899502,0.496051839880234,0.15230863521377255,0.0797565487922131,0.02992528935092868,0.022155084631906415,0.5056754552861186,0.04483855368194156,317346722.42000103,0.24445606088952038,0.05105391073650534,173645914.00230026,0.1420719519620679,0.14084616807391148,256499210.1909995,0.07883642852567138,0.12579608267795916,128823193.95650017,0.02896010335051702,0.14224051611815391,52738236.44090003,0.22090838048773928,-0.28476707479837926,0.43685802460541834,0.02428229472139165,0.0348548918406858,0.3415807578238011,0.18690630376012354,0.27608665351927403,0.1386607174682151,0.056765567428586315,0.41474737098748915,装备与先进制造增强型
2025-01-01,11264220776.7,-0.1371400044470087,-1790296566.5,1790296566.5,609802678.7000008,0.07275283771811138,13.745168317346007,2.9039767521045556,0.8456574178004095,0.5116267054864463,0.14447257804962513,0.15000776649695197,0.04627084874007521,0.03276760574304617,0.5315143862210411,-0.09952108808344429,-661694838.1850004,0.22249907638085611,-0.2368912128524574,-778021974.6930003,0.13179729032759877,-0.14288476495858926,-247488113.70210004,0.08882393955036798,-0.02703149540276062,-27797291.083600044,0.025365307498128202,-0.2085630698669425,-75294349.33789998,0.22062122987796673,-0.31089315634307435,0.41508044861502,-0.013036216696184433,-9.457577752053359e-05,,,,,,0.0,制造业回落型
2025-02-01,10248179536.8,0.33763775737843793,2586778323.8999996,2586778323.8999996,609802678.7000008,0.07200026100431932,13.888838541015978,2.906858309983687,0.8464965466927268,0.504705653915101,0.14771633865839673,0.1728185409399963,0.04819767783422578,0.032966730485964976,0.5191516108137275,0.21334924468694072,935505223.1079998,0.22769327586188237,0.5219361365280937,800235600.4394002,0.13716893588253243,0.7012806699095553,579453239.6771,0.09146271669067389,0.21829305188424586,167949597.50959992,0.02452346075399408,0.7017222146192974,103634663.14279997,0.22863165257320633,-0.2905199582405212,0.440394766790466,0.07353855111607605,0.07649314121654388,0.3616487792838483,0.3093560793566794,0.2240057581774739,0.06492616547748387,0.04006321770451475,0.2889319236549578,多组共同扩张型
2025-03-01,14935423386.5,0.09286193283467048,1269082801.5,1269082801.5,609802678.7000008,0.06964875495431225,14.357758450326552,2.9371362481990113,0.8553136844432048,0.49139276988182345,0.14945092849912694,0.07684643885359986,0.028874834071142188,0.018451488507670533,0.508811480937926,0.1210256177364959,820419948.1199989,0.24070277507936516,0.01948183497874334,68698776.74990082,0.14286396355691286,0.11676944730164229,223103269.04199982,0.07907312056861991,0.11021772156529508,117243747.18539989,0.028548659853366253,0.10243073604681197,39617060.17210001,0.22193708412553276,-0.2868743968123933,0.4361872568528159,-0.00848841487491031,-0.0025829741508124338,0.6464668399094008,0.05413261977956434,0.17579882795578103,0.09238463169473803,0.031217080660515654,0.26818345965051904,传统高耗能扩张主导型
2025-04-01,14619816222.9,0.0539371186538129,748195265.5,748195265.5,609802678.7000008,0.06945040892686313,14.39876331114307,2.9398851735295173,0.8561141898518783,0.49346681860471064,0.14732371013845488,0.05507936966343295,0.015596096239959847,0.008924834977737023,0.5091503602193341,0.08263339860176822,568148890.8100004,0.24034928953182064,-0.015423601709915746,-55045413.30359936,0.1418890560693055,0.07625153909431348,146968966.944,0.08041532950649469,0.06176474914410468,68390084.22009993,0.028195964664241974,0.05027614272732661,19732736.69999993,0.22230438557580018,-0.28684597464353395,0.4366183409553807,-0.009960843070482284,-0.004756745638822946,0.7073208639630116,0.0,0.18297002485805364,0.08514270508932717,0.024566406089607563,0.2681127299473808,传统高耗能扩张主导型
