date,1.农副食品加工业,2.食品制造业,3.酒、饮料及精制茶制造业,4.烟草制品业,5.纺织业,6.纺织服装、服饰业,7.皮革、毛皮、羽毛及其制品和制鞋业,8.木材加工和木、竹、藤、棕、草制品业,9.家具制造业,10.造纸和纸制品业,11.印刷和记录媒介复制业,12.文教、工美、体育和娱乐用品制造业,13.石油、煤炭及其他燃料加工业,14.化学原料和化学制品制造业,15.医药制造业,16.化学纤维制造业,17.橡胶和塑料制品业,18.非金属矿物制品业,19.黑色金属冶炼和压延加工业,20.有色金属冶炼和压延加工业,21.金属制品业,22.通用设备制造业,23.专用设备制造业,24.汽车制造业,25.铁路、船舶、航空航天和其他运输设备制造业,26.电气机械和器材制造业,27.计算机、通信和其他电子设备制造业,28.仪器仪表制造业,29.其他制造业,30.废弃资源综合利用业,31.金属制品、机械和设备修理业
2024-02-01,-0.25591463920723456,-0.33653119681080623,-0.10177988309765862,-0.47292378318737327,-0.3367691861261879,-0.4635509057689078,-0.5973854917642654,-0.5367583974907973,-0.4705556641457509,-0.41655994787047024,-0.5113545866104909,-0.49056825480821986,0.1356217268603621,0.23075413762720798,-0.13930000456463043,-0.02764287542576449,-0.48450876574283386,-0.5347573632831091,-0.12218435153362173,0.05301891143184512,-0.5290081777420974,-0.5671113920585493,-0.23938890175075922,-0.34482702497421547,-0.5464234973414521,-0.16310929532063878,-0.0004439018566032571,-0.2585518833275433,-0.44159495936895543,-0.634916271735087,-0.5139896207844831
2024-03-01,0.015328661959198131,0.04281254769645937,0.004176853228819777,0.05595971659644805,0.061661789430103475,0.08274145232577212,0.0706098786067364,-0.03832920110838811,0.11199277403297159,0.18952277315363197,0.0897860630515308,0.04441859803155923,0.07505777581935402,0.11735144448439083,0.0691669422698975,0.054792045091764274,0.03187853377358052,-0.13060620704794124,0.09412007137747325,0.20370590108795872,0.05816992071939797,0.011887238026638158,0.09625686083990281,0.18691382052674044,-0.0069325369287472904,0.24150721503023465,0.1507777927142553,0.13453195601534862,0.038008558431916084,-0.13234997093455625,-0.10809673175186274
2024-04-01,0.05733039911155924,0.07230002696735727,0.0468234203024247,0.11678640812983665,0.08372904063846875,0.15717517560689398,0.16587893777423846,0.049028053126684235,0.17912899381066127,0.20293775511270185,0.14203231439605868,0.10976791497006655,0.01896041715629848,0.37529518311985766,0.12952086358716186,0.05044276770912859,0.09720545765887367,-0.029267673505511183,0.13580761996287372,0.018068509998427906,0.12197437777014564,0.12089785255896746,0.1525262413663615,0.17034142384780093,0.046170182436548135,0.3515380892383224,0.18765989851638687,0.18224626978309622,0.12675875682421034,0.09304384331618798,-0.04860465181521201
2024-05-01,-0.03862545528756334,0.02448910476761923,0.0064091822153384825,-0.04919238560295691,0.08594630489186983,0.10263072846488308,0.13383709878853423,0.0419525008869055,0.13960896220523722,0.039964758898617614,0.0931501289471306,0.05639069763182114,-0.036384594916541335,0.37762971094934095,0.12100704762277004,0.07595749659498852,0.08274972055021301,-0.009554131559029289,0.27142139264831755,-0.08661341217839935,0.09034734574260916,0.11246005876571186,0.08180608456875249,0.13806912423160234,0.03057403955009841,0.2713934001673608,0.12448688839902045,0.1252076559756392,0.06577059825473608,0.06537948455572118,-0.040851433285849836
2024-06-01,-0.046858075021415146,0.035067951257409025,-0.010036019818810638,0.002044733247835051,0.0925375820616372,0.08385330762550436,0.09704691497839857,0.022944562028456517,0.09911903702859237,-0.07094297835139862,0.07329424771737347,0.03178406920741006,-0.0008322056762354313,0.36896359830099934,0.12008766830655038,0.03324423476971661,0.059730330422898215,-0.05784543653604768,0.2619731407256527,-0.12802497956546766,0.05181285195075236,0.07923077744177887,0.07146251948394,0.09406756853788467,0.01335179496654515,0.17675024503634673,0.1037373989549355,0.08683957133975095,0.043853529448907747,0.03819638725568386,-0.12809624589827695
2024-07-01,0.02165806619195343,0.138207433652779,0.04242502349602195,-0.026893003760608325,0.11337486065755198,0.1433314529981593,0.14683937496056498,0.11916171058596814,0.15023009482431227,-0.007957983081211761,0.12711176511405475,0.11729500998170406,0.009860062315062645,0.41195394852679423,0.24596619722548785,0.029322931347362635,0.09094488054499617,-0.00042988133420263086,0.0880939076150482,-0.17177104900087314,0.09712115363424934,0.11592936299774204,0.1097769462096061,0.07555448542183729,0.12139196119106721,0.18457050348285864,0.13729391756179732,0.15973461437474046,0.12608464779862927,0.05200209875934414,-0.08484470523606791
2024-08-01,0.02675011740421196,0.06200646463164983,-0.016723411242521524,0.042717957667381734,0.09323724981030446,0.07260588009913604,0.08868594737740132,0.09573264853576924,0.10987718945657377,0.001212009550667581,0.07760379136661788,0.055698150964424764,0.04267384263278351,0.39670325322010336,0.21254354347704307,-0.0012554965056790213,0.039798132427437016,-0.050707227003005784,0.06365057816944164,-0.177977597630406,0.03856892433342485,0.07500306408619051,0.07376595143500375,0.012312067149738981,0.10335556724376915,0.18426110370172344,0.10618836432019951,0.08009587746069569,0.07173554787969971,0.0005989100316070584,0.0019767491750204425
2024-09-01,0.038968600009939625,0.06874861466988014,0.04397857724737797,-0.03930866451191395,0.0784571224116517,0.07288536423389425,0.08338520806837679,0.12784366725140983,0.11423662506703414,-0.04781097997332684,0.06933385650684287,0.07363117175417089,0.0858621493134768,0.19485751765549786,0.16141681606447178,-0.0021363406986236733,0.06203306305765799,-0.0017214426964229368,0.012876400983143688,-0.22676740074034207,0.039171849589679564,0.09881036173792657,0.08436841808296291,0.09560560287989261,0.20270506904651664,0.24712644907219206,0.12083724032188536,0.10021368825004684,0.08129969310735152,-0.002568508517532986,0.07552807828763908
2024-10-01,0.002201293896340051,0.07770277432805783,0.02300510795906474,0.016016064308746802,0.07669798925486515,0.06500823455596749,0.07135336251935187,0.04817858505553607,0.05356484325548272,-0.06656845534410438,0.04866381874422365,0.0545592277360154,-0.14295327725634654,0.26369198146477624,0.21473858375417487,0.005273317642099817,0.048902208836009375,-0.014424419040836689,0.04915901123791033,-0.23157739625760054,0.03843235374779219,0.10205581596184343,0.053232949418158704,0.11815064447380097,0.20277342138060672,0.21129687305664846,0.13239832320731648,0.0884701176424969,0.07068881017638673,-0.05361779977217895,0.06609345437900549
2024-11-01,-0.010479422759215873,0.11322758483396678,-0.0131991383025154,0.007298949497481333,0.03480888102072344,0.06757993774233562,0.055800720255943626,0.031860207114835726,0.0713847090485038,-0.10728171080015314,0.07668629533044458,0.07186743236992732,-0.36340796712662327,0.15831364879917298,0.19199021914061443,0.07636018558439961,0.04709246638576836,-0.02178503230368256,0.11269486849338617,-0.1950104664758745,0.03706429344552564,0.06758828925460825,0.06596689830890856,0.11707994671997857,0.1828366158869259,0.1721742388638532,0.12291586459820358,0.12272465953307643,0.08016928137868296,0.18595911108919183,-0.06912421885114417
