date,1.农副食品加工业,2.食品制造业,3.酒、饮料及精制茶制造业,4.烟草制品业,5.纺织业,6.纺织服装、服饰业,7.皮革、毛皮、羽毛及其制品和制鞋业,8.木材加工和木、竹、藤、棕、草制品业,9.家具制造业,10.造纸和纸制品业,11.印刷和记录媒介复制业,12.文教、工美、体育和娱乐用品制造业,13.石油、煤炭及其他燃料加工业,14.化学原料和化学制品制造业,15.医药制造业,16.化学纤维制造业,17.橡胶和塑料制品业,18.非金属矿物制品业,19.黑色金属冶炼和压延加工业,20.有色金属冶炼和压延加工业,21.金属制品业,22.通用设备制造业,23.专用设备制造业,24.汽车制造业,25.铁路、船舶、航空航天和其他运输设备制造业,26.电气机械和器材制造业,27.计算机、通信和其他电子设备制造业,28.仪器仪表制造业,29.其他制造业,30.废弃资源综合利用业,31.金属制品、机械和设备修理业
2022-01-01,0.02733452887504955,0.01718649189233951,0.006616918963441982,0.001571548060619586,0.08537444017200421,0.03044998769110973,0.026636061220764073,0.014249255665236476,0.0060187968440284095,0.02379388264919034,0.003760623854378909,0.007684087174599892,0.031049775814609572,0.07373333157532107,0.007301769966325053,0.028502353997423648,0.04210999199936189,0.11444859705527094,0.1546933717409982,0.07171852542701634,0.04128376124039291,0.014744211115063273,0.010730356803742966,0.005991046408674099,0.004824734322483499,0.04257242874062878,0.0744638843429652,0.0021750606757167867,0.0205295032677196,0.006226883568029842,0.0022237888751056797
2022-02-01,0.02428167459722593,0.015199688496778701,0.005739892852079614,0.0011625156399855216,0.08816004798260597,0.028760865899968683,0.023833467079719516,0.011191437074474,0.005213368471043395,0.020264991164989393,0.003332159731524575,0.007047396574155368,0.046704724487416756,0.08533088571049346,0.0073022507126608415,0.03219063079522267,0.03830705864999097,0.07704106255459325,0.17723382570346422,0.08260309868126427,0.0372760488597713,0.012549555245273687,0.010506385427381556,0.006040913354117227,0.0051445324513514105,0.04437604628324165,0.07696640388707227,0.0020345655967883747,0.01881916552262228,0.003553199229867172,0.0018321412911294598
2022-03-01,0.023201172989584466,0.015605552918506415,0.006715330753212789,0.0012597312358241183,0.08652328220688146,0.032317945855492455,0.03060578141646016,0.016378659759774924,0.006317229545628725,0.021000069005207563,0.003701724017187915,0.008030517511829649,0.032605389087811895,0.06712835285995433,0.006533713925241775,0.027063874755261966,0.04437306687790248,0.1124487450103345,0.15688423274014182,0.07618198421632143,0.04772488988947797,0.018374454898463198,0.009931227395739846,0.006100592280240392,0.005528726627682889,0.04053632064937929,0.0662163597400029,0.002025016557509358,0.02074598539341499,0.0056468059668513615,0.002293263935813547
2022-04-01,0.026305967924889512,0.01595205966699327,0.010131595297684565,0.0011619902607838547,0.08558958844976393,0.03151193844951492,0.027655274479882176,0.01617506932079492,0.006215169401382285,0.01996344997824949,0.0034939586867412803,0.007886058572243141,0.031899296597155895,0.07025341237615863,0.006942931165084459,0.027030547032150843,0.042505703296688443,0.11663954666182573,0.15554247465974286,0.07341069237557832,0.04620578406345182,0.018208059973447016,0.0098900421831186,0.0050188919720847705,0.005532654826085572,0.037584415290110626,0.0701899846980094,0.0021608510296729864,0.020655759744318603,0.0063145154283693284,0.0019723161333770464
2022-05-01,0.024642898595099934,0.016535564759916885,0.007804317341841982,0.004018248885437109,0.08456251138674256,0.03419213942225975,0.031721931260679084,0.01470769925598612,0.006111810660843783,0.020659405901228296,0.003695447213945881,0.007926003106767866,0.034447275315851136,0.07247735800899163,0.0070859739985042166,0.02653573556568986,0.04141518780737274,0.11536525529336285,0.14605586405153773,0.07613722516279217,0.04558518161017066,0.017286714408271252,0.009747066934771427,0.005584706132981004,0.005776719328668097,0.03941493686029749,0.06934771037169528,0.0020732884324332805,0.02092882826150802,0.005951782494423438,0.0022052121595893285
2022-06-01,0.02707519907127358,0.01810689598772229,0.007340913253110044,0.004340432164947404,0.08409333306253498,0.03785772056820785,0.03436004522796725,0.012947849129645346,0.0064193819457319815,0.020793372779433418,0.0040296540595178895,0.008557325194180483,0.035610423507158206,0.06785417960666253,0.007978045088780871,0.026764084399679543,0.04286640002473194,0.1068457761822584,0.13789925454421872,0.07220784783941658,0.045532277704612184,0.017158880393506347,0.010984095255674328,0.006736195959197087,0.00616536123976297,0.0438320491502954,0.0724408059824726,0.002439044466792209,0.022719701261796545,0.005571399664439038,0.0024720552946050803
2022-07-01,0.029484842292845048,0.01976871120413026,0.008321328859790948,0.0018381843777949868,0.08194795880741247,0.0389854518119674,0.03474640136848005,0.015150461968700053,0.006689798825606719,0.020273714065721232,0.004234925709954288,0.00910304259768744,0.03407917880140444,0.0651731768230179,0.008300333461954358,0.024798298782640577,0.043308662092289,0.1105026434839449,0.1304579619319859,0.0698472885859114,0.04537326408445448,0.017757979766921447,0.01077086508954225,0.007346685742865756,0.0063942499305913916,0.046678962544406614,0.07323260534491448,0.002580509522869684,0.02465332985479137,0.005653709243301563,0.0025454730261680845
2022-08-01,0.03241709000926123,0.021158328906778722,0.008361531168860405,0.0013805149100565828,0.08162820721983885,0.038994467748790104,0.034816449087841414,0.01479666645911921,0.006767110987625401,0.019645527350404673,0.004369257936921912,0.008942493750466143,0.03364721339516871,0.06571446518118562,0.00811500509496666,0.02395704104825055,0.043244850023142344,0.10941946146999272,0.13231032008330781,0.06778002169575888,0.04549658123214559,0.018048478358765222,0.010578885691212979,0.00734308356930027,0.006514745035653368,0.04699206277878521,0.07222941382310928,0.0026208098802140136,0.02494552460446132,0.005109087010104273,0.0026553044885105122
2022-09-01,0.03241252619597712,0.02080294350402533,0.006794289172963155,0.0016151124893314134,0.08323475218117356,0.03706679990848099,0.03385210361505762,0.015466686086176058,0.006477116824054788,0.021543094030408886,0.004267119760889339,0.00855173498333356,0.03250710703225719,0.06580194596692913,0.007676849077728154,0.02383117446725942,0.04408526115818362,0.1134867509738557,0.1306838754519448,0.0702130710928245,0.04583764594902175,0.017305488008748333,0.01021852863978736,0.007267660413006477,0.005849217925132324,0.04787465882565435,0.07095291511704681,0.002456642014735176,0.02402336650136244,0.005368830659054167,0.0024747319735964643
2022-10-01,0.029243490449913357,0.01899773744240579,0.006974167055454363,0.0016366289821980863,0.08448592999993033,0.03395432847256233,0.03144871565552187,0.01556592972316327,0.006017515504175731,0.021916077557324293,0.003891986674772939,0.007594116545405822,0.03383497189448997,0.06542286563371597,0.007172224599786815,0.025681484886419942,0.0434560450351346,0.1161566116273614,0.13987042233019742,0.07342126897313271,0.04453298787268441,0.017104598999528646,0.00969570256602568,0.006919387594789638,0.005747334661187828,0.047830972833470646,0.06813279847421957,0.0021672862025951234,0.022394502322871854,0.006543405992414559,0.002188503437145031
