date,全社会用电总计,第一产业,第二产业,第三产业,居民生活,制造业
2023-11-13,739544733.6,14343171.27,482016510.8,124982382.3,118202669.3,449246779.3
2023-11-14,742922479.9,14404578.4,483895292.3,124686816.5,119935792.7,454624148.4
2023-11-15,745802493.3,14552538.54,486194951.2,125528513.5,119526490.1,453522434.0
2023-11-16,741304501.6,14555424.79,478873809.9,126289989.6,121585277.3,449861341.6
2023-11-17,751348152.7,14441386.29,487409034.5,126239190.5,123258541.5,453813025.5
2023-11-18,742722317.2,14664771.59,479830845.0,120581140.3,127645560.3,447102682.7
2023-11-19,727953435.1,14741034.97,463045659.6,118695569.7,131471171.0,434287929.6
2023-11-20,743617521.1,14886801.08,480356292.7,124748352.9,123626074.4,449804998.0
2023-11-21,746474304.4,15032664.04,482532950.4,125493174.3,123415515.7,452591919.0
2023-11-22,756831863.6,15125628.98,493625408.4,126360252.4,121720573.9,457029704.8
2023-11-23,759763764.4,15232041.96,497288051.8,126954357.7,120289313.0,457501397.1
2023-11-24,750469200.1,14950438.62,488372269.1,126566865.4,120579627.0,452394333.1
2023-11-25,739493757.7,14843647.42,478857022.1,121115518.6,124677569.6,442536584.0
2023-11-26,717304255.1,14923645.77,456192691.8,118822408.2,127365509.4,426332236.2
2023-11-27,741815489.5,15046540.6,481534316.6,124832819.3,120401813.0,445179615.3
2023-11-28,741683266.5,14876567.61,480616097.9,125131684.5,121058916.5,447548964.0
2023-11-29,740932318.0,14915920.01,479810142.3,125271601.1,120934654.6,445250073.1
2023-11-30,736456617.2,14786876.48,474648405.5,125699103.8,121322231.4,441499739.1
2023-12-01,722109892.8,14721507.74,455296876.6,126632754.4,125458754.0,424731204.7
2023-12-02,728401730.0,14776754.21,464085527.2,120275342.4,129264106.2,428984246.4
2023-12-03,721521107.3,14857755.44,452941667.3,118765266.8,134956417.8,421752870.7
2023-12-04,745620658.9,14837549.74,476335266.9,125043064.7,129404777.5,440121024.8
2023-12-05,747519175.9,15011005.79,478753369.8,125198632.8,128556167.5,446268657.2
2023-12-06,753559801.6,15106091.49,486556036.2,124660219.4,127237454.6,447274242.1
2023-12-07,757057695.9,15186217.55,488859216.5,125379925.3,127632336.6,447410104.0
2023-12-08,760757345.8,15279498.23,491741825.9,126809960.9,126926060.8,450167320.3
2023-12-09,752433994.0,15396116.64,488411916.3,120465556.8,128160404.3,443616804.2
2023-12-10,726362974.9,15505564.8,462751022.8,118891415.1,129214972.2,427507043.9
2023-12-11,749885581.1,15800594.22,485085942.3,127661699.8,121337344.9,444472563.3
2023-12-12,744301466.0,15236525.26,481089608.7,125677438.3,122297893.7,449717755.5
2023-12-13,747844639.5,15110414.76,484046966.7,124863248.8,123824009.2,451416054.5
2023-12-14,744786291.5,15499018.33,481062056.8,125722047.0,122503169.5,451541043.4
2023-12-15,743023400.2,15693951.31,477216774.1,128196808.5,121915866.3,448018825.8
2023-12-16,735736738.2,15056190.69,466362382.8,121889489.3,132428675.4,434981513.1
2023-12-17,747516520.6,15152320.37,461591506.6,123153834.9,147618858.8,422273630.6
2023-12-18,766326375.3,15439124.96,478011934.1,131788329.6,141086986.7,440785260.7
2023-12-19,775193954.9,15677502.48,484596899.1,131531628.2,143387925.2,448046431.9
2023-12-20,773046701.5,15696070.87,471334797.5,135809610.2,150206223.0,445801127.6
2023-12-21,796205719.3,15775126.02,481084538.4,138996030.1,160350024.8,451217269.4
2023-12-22,810970304.2,15750157.85,481922921.2,142608549.6,170688675.5,446844929.4
2023-12-23,814485814.4,16048350.5,484711346.6,135095305.0,178630812.4,448792981.4
2023-12-24,784651296.9,15980551.55,466836187.9,129681059.6,172153497.9,435149599.9
2023-12-25,802431125.9,15985615.31,484941488.6,139357379.9,162146642.1,450601117.2
2023-12-26,812157621.2,16047426.02,499325692.2,137436764.6,159347738.4,455629570.6
2023-12-27,793391337.3,16019839.04,495436691.3,132339580.3,149595226.7,453761192.2
2023-12-28,779557542.4,15894503.82,489404003.6,131450572.2,142808462.8,449375980.9
2023-12-29,767207516.6,15863144.48,481070293.6,130261538.9,140012539.6,445937730.9
2023-12-30,748603373.3,15920092.84,469121597.3,123291160.3,140270522.8,435604244.4
2023-12-31,709177783.2,15850310.15,435368915.9,121135856.9,136822700.2,406927480.9
2024-01-01,672250192.2,15504611.31,392110402.8,121096338.2,143538840.0,352126640.2
2024-01-02,738497589.5,15845955.12,458105523.5,127967892.2,136578218.7,416949133.5
2024-01-03,757582977.2,15940669.25,475625073.1,128234560.8,137782674.0,447122420.3
2024-01-04,777767898.5,16037801.07,490355744.8,130294506.0,141079846.6,453793224.7
2024-01-05,788256267.1,16189290.47,502266086.3,130040294.5,139760595.9,453407642.2
2024-01-06,771206924.0,16204332.61,492187615.6,122382234.4,140432741.4,448893265.5
2024-01-07,760782853.6,16091216.24,479977707.3,120588431.8,144125498.3,439110184.5
2024-01-08,780519569.4,16120956.52,494780749.4,129686997.9,139930865.5,451943026.0
2024-01-09,782330765.3,16205713.57,497883610.4,129052123.4,139189317.9,451782945.5
2024-01-10,760654570.9,16217138.04,478343777.5,127998810.0,138094845.4,447030446.0
2024-01-11,782970959.9,16291254.53,495108631.7,130471254.0,141099819.7,449033864.0
2024-01-12,785454791.2,16347196.53,498328850.2,130281656.1,140497088.4,447716854.6
2024-01-13,771475351.3,16436584.13,488046876.3,123354241.2,143637649.7,444293242.9
2024-01-14,762563675.2,16483016.28,480251596.2,120200633.5,145628429.2,432162137.2
2024-01-15,752019454.3,16538167.28,470336594.4,127804917.3,137339775.3,443742384.0
2024-01-16,762297983.1,16582684.24,477298444.9,129224052.2,139192801.7,440665275.5
2024-01-17,767185612.3,16664790.68,484256416.5,128182318.6,138082086.6,439264760.5
2024-01-18,766583679.9,16810536.26,488563489.6,126923608.4,134286045.7,442288974.6
2024-01-19,756595233.3,16784935.2,480373239.3,126598552.4,132838506.3,440666274.4
2024-01-20,749775206.7,16633947.77,474486402.0,121257666.9,137397190.0,431544562.3
2024-01-21,738380435.4,16671191.85,453104039.8,121484092.5,147121111.3,419629972.9
2024-01-22,775785946.5,17059256.82,467814635.0,135366743.1,155545311.6,430662646.8
2024-01-23,800892909.5,17151209.68,465969629.6,143247986.9,174524083.3,426791601.6
2024-01-24,811385746.2,17345830.72,465395217.0,145431664.8,183213033.7,421189480.5
2024-01-25,801049917.2,17401581.62,458613644.2,143067988.3,181966703.0,409709026.1
2024-01-26,772257210.0,17301097.9,437312756.3,139390091.5,178253264.3,394967246.7
2024-01-27,750159392.2,17255133.87,425468866.9,130749618.1,176685773.3,383098445.3
2024-01-28,710328836.6,17046387.47,389137721.4,127476201.9,176668525.9,361880899.0
2024-01-29,719785589.4,17139681.82,394023155.1,134739421.7,173883330.7,360663386.8
2024-01-30,699584564.5,16832177.29,389422645.1,129709981.6,163619760.4,346814414.2
2024-01-31,656040060.0,16383014.82,359523693.3,125790061.6,154343290.4,325572964.9
2024-02-01,631910681.9,16483184.84,345444837.7,122722503.6,147260155.9,303927336.9
2024-02-02,613217285.2,16171576.55,327109951.4,122865401.4,147070355.9,288690582.1
2024-02-03,579629938.6,16070342.2,298678242.1,116730266.6,148151087.8,262656556.7
2024-02-04,571138974.7,15918656.89,283011152.6,119771845.4,152437319.7,242403320.7
2024-02-05,541611510.4,15802395.02,251530884.2,119856458.7,154421772.5,225758254.3
2024-02-06,548456007.6,15636361.81,252399955.2,119237045.7,161182644.9,213050619.0
2024-02-07,549025689.8,15506277.45,237480267.5,118002987.6,178036157.3,203227142.8
2024-02-08,547676486.0,15327397.83,223949743.8,113563877.3,194835467.1,189217014.1
2024-02-09,547985421.9,14983693.17,209340556.5,96433240.75,227227931.5,179502650.1
2024-02-10,494902907.0,14536482.27,215316775.5,90941859.92,174107789.2,174916566.0
2024-02-11,484941030.5,14647811.91,207793338.4,96293015.24,166206864.9,173937777.1
2024-02-12,491622277.9,14859160.36,216078279.7,100959036.3,159725801.6,177755807.3
2024-02-13,485411482.7,15092312.24,214195219.6,102594039.5,153529911.3,180335693.9
2024-02-14,483746842.9,15447543.28,219827663.4,103509828.5,144961807.8,186255894.6
2024-02-15,494068980.7,15586042.26,233236962.8,105245611.0,140000364.6,202130970.2
2024-02-16,516681729.3,15589605.62,248290846.9,107188431.0,145612845.7,214647572.4
2024-02-17,538978788.6,15808474.81,265996930.6,109377218.2,147796165.0,232312201.6
2024-02-18,557272853.3,15878586.58,288515104.7,112350382.9,140528779.2,253810701.0
2024-02-19,583245492.5,16106810.9,316400689.3,115560188.8,135177803.6,283243386.6
2024-02-20,598576448.7,16303474.72,332181673.4,118525097.5,131566203.1,298572345.4
2024-02-21,610366206.1,16406701.09,342080033.4,121943771.6,129935700.0,314870928.9
2024-02-22,626666568.8,15994136.86,359181555.1,119649044.6,131841832.2,329731335.4
2024-02-23,650627909.4,15999683.09,372672113.4,120864597.7,141091515.3,336781430.8
2024-02-24,643561032.3,15980849.94,360697873.5,114424651.9,152457657.0,325659836.8
2024-02-25,670305227.0,16239330.73,376446406.8,120080678.3,157538811.1,340629134.4
2024-02-26,702090002.3,16456844.52,397506608.5,132942107.5,155184441.8,365637174.9
2024-02-27,723816131.4,16516155.04,416639606.5,134458852.7,156201517.2,378670946.3
2024-02-28,723790886.2,16579243.7,422282153.3,132172043.9,152757445.3,388447529.1
2024-02-29,728356185.8,16641356.55,429003076.4,131156024.1,151555728.7,394620503.5
2024-03-01,740451996.0,16591703.45,429658749.9,136066959.3,158134583.3,401135137.3
2024-03-02,755281179.3,16740783.43,444646763.0,128681569.5,165212063.4,410821495.9
2024-03-03,740114566.6,16683104.67,435988600.4,123613988.6,163828872.9,398612726.9
2024-03-04,743380237.7,16651409.51,452291354.3,128591386.9,145846087.0,415659158.2
2024-03-05,750072422.5,16841603.34,464000020.2,127701746.4,141529052.5,426705387.6
2024-03-06,750864370.5,16564040.64,466564511.5,128514751.3,139221067.1,432608607.9
2024-03-07,754832642.7,16273011.4,470096152.8,128436375.4,140027103.1,436149816.0
2024-03-08,755769534.3,16331611.11,472662978.8,128789794.2,137985150.2,435921338.9
2024-03-09,765758126.3,16370351.77,472993628.5,125497858.6,150896287.5,436908487.4
2024-03-10,757736883.1,16281875.87,460346933.3,122428926.2,158679147.7,423733151.3
2024-03-11,776284538.7,16215202.58,480866796.6,130536585.2,148665954.3,438018132.0
2024-03-12,763702776.3,16155254.2,478358902.6,127673069.9,141515549.7,443221642.0
2024-03-13,769460420.0,16116653.97,486130238.0,128220589.2,138992938.8,447272426.2
2024-03-14,775469490.1,16226636.63,491214115.6,128506365.2,139522372.7,450761477.3
2024-03-15,773715278.9,16245118.86,488744760.6,129085673.4,139639726.1,446637971.4
2024-03-16,762818531.0,16387606.07,482156455.9,122072732.3,142201736.7,437749700.2
2024-03-17,746163298.1,16586821.41,466969334.6,120909600.1,141697542.1,426482154.3
2024-03-18,760594382.8,16131379.76,485514713.6,126756848.8,132191440.6,447214997.9
2024-03-19,768671232.2,16211131.97,493259882.5,126060905.1,133139312.7,454346388.7
2024-03-20,763850484.5,16216184.68,489290464.6,125881733.3,132462101.9,452926926.6
2024-03-21,769404497.2,16139631.23,494255881.9,126496797.1,132512186.9,453100094.2
2024-03-22,773529404.2,16175221.4,499861759.6,126854881.1,130637542.1,455819786.0
2024-03-23,762562562.4,16452432.51,490141518.8,123116999.3,132851611.8,454446301.2
2024-03-24,747336473.1,16733836.42,471217076.5,125766385.1,133619175.1,439235170.5
2024-03-25,773754815.1,16664389.73,491235431.7,138197994.3,127656999.4,454753824.9
2024-03-26,773722918.0,16302218.26,499328070.2,133343662.9,124748966.6,461119352.7
2024-03-27,766274746.3,15989107.61,500185226.0,127016842.2,123083570.5,456667305.4
2024-03-28,771628833.9,16157203.98,503067410.8,129626596.5,122777622.6,461309329.0
2024-03-29,775688007.9,16149124.14,504611277.1,132379225.3,122548381.3,461683147.6
2024-03-30,775405804.2,16107267.22,503375482.1,129196218.6,126726836.3,462276551.8
2024-03-31,753416778.1,15627694.51,480560598.2,126082855.4,131145629.9,443042597.7
2024-04-01,751117244.7,15324212.49,481548729.0,130179517.9,124064785.4,445767924.9
2024-04-02,772570307.4,15873108.21,497379163.8,133861152.2,125456883.2,459604307.4
2024-04-03,789539088.7,15988980.18,503023384.4,140750310.0,129776414.1,459446209.4
2024-04-04,690730895.8,15250170.82,418423559.4,122026832.6,135030333.0,380526607.5
2024-04-05,709680099.5,15027527.24,446695494.7,118088946.5,129868131.0,411353596.7
2024-04-06,742975997.3,15120378.48,473309139.3,120886605.0,133659874.5,441778526.6
2024-04-07,760804402.9,15180965.98,490743096.7,126248524.4,128631815.9,453794731.6
2024-04-08,760875661.8,15124633.54,490714878.5,127171888.7,127864261.1,459662299.0
2024-04-09,771620184.9,14941082.16,504112565.1,126137103.5,126429434.2,459012628.8
2024-04-10,769478417.5,15171423.37,499948375.3,128850324.5,125508294.3,461098025.3
2024-04-11,782853581.3,15470626.57,513053208.1,131128458.9,123201287.7,467286267.1
2024-04-12,786910697.1,15883258.3,511414518.2,136303431.0,123309489.6,475504271.8
2024-04-13,777126505.4,15955008.34,504887487.1,130060290.0,126223720.0,470746533.6
2024-04-14,770921925.4,16177556.09,492124301.8,132195493.6,130424573.9,458493755.6
2024-04-15,814530677.1,16769895.37,515525215.0,152027600.3,130207966.4,475797984.0
2024-04-16,819704245.0,16426062.72,524504565.0,148926129.1,129847488.1,474294372.6
2024-04-17,813675849.4,16298233.89,515548357.1,150901382.0,130927876.5,479642079.3
2024-04-18,802374531.8,15872762.17,517443834.8,143491855.4,125566079.4,481288571.8
2024-04-19,788057076.1,15282321.19,516597224.3,135705067.7,120472463.0,475070993.9
2024-04-20,785347947.1,15629364.03,507563114.5,134800538.9,127354929.6,471079514.4
2024-04-21,780155580.9,15684367.74,494134931.9,137635257.7,132701023.5,455000540.6
2024-04-22,800057072.6,15595564.75,513604238.2,143939090.9,126918178.7,474402346.4
2024-04-23,805852238.2,15438213.47,519985983.7,143577528.3,126850512.8,477483018.6
2024-04-24,787487455.0,15125786.01,513099614.0,136654398.6,122607656.5,475062059.6
2024-04-25,779583488.9,14952653.69,510746677.4,131678137.9,122206020.0,476965799.3
2024-04-26,779079834.5,15152666.91,506084124.6,135769194.1,122073848.8,473862268.5
2024-04-27,788667371.1,15583114.17,510079997.7,133638590.3,129365669.0,474867832.9
2024-04-28,793555015.7,15335128.15,513159661.7,140959325.4,124100900.4,470789999.5
2024-04-29,810888734.0,15880596.79,510199353.2,155293850.7,129514933.3,480234785.3
2024-04-30,781953668.5,15040459.37,491035714.3,146309940.2,129567554.6,451703105.4
2024-05-01,651008808.0,14549627.04,379403202.4,128245804.8,128810173.8,347684190.8
2024-05-02,672801748.1,14520613.74,409457221.3,125289741.1,123534171.9,376391547.8
2024-05-03,730116476.8,15026351.81,464379364.2,127717010.2,122993750.7,422075272.4
2024-05-04,762392080.5,15055068.11,494297949.7,128695985.1,124343077.5,452071922.0
2024-05-05,779980261.6,15422351.05,499601501.8,135156364.7,129800044.1,461643777.4
2024-05-06,821206060.7,15839801.38,523176118.9,153915383.8,128274756.6,477880001.9
2024-05-07,806918228.5,15467784.99,518427024.0,146741971.3,126281448.2,479391936.9
2024-05-08,812008129.5,15646857.52,522607834.2,148757858.3,124995579.5,483290814.9
2024-05-09,800883257.5,15203190.55,523260110.6,141124817.5,121295138.9,481868855.6
2024-05-10,802001812.1,15301909.19,523075970.0,142848344.6,120775588.3,482431482.3
2024-05-11,816975418.6,15841071.82,524375048.5,150926317.9,125832980.4,483455207.2
2024-05-12,812535663.3,15921792.71,511657569.5,146122007.2,138834293.9,472586633.3
2024-05-13,789760597.6,14955907.38,519486913.7,134785307.9,120532468.6,476941115.6
2024-05-14,784909748.3,15326977.84,514818331.2,136361536.2,118402903.1,478908330.1
2024-05-15,792671325.7,15672405.13,519061332.5,139641701.0,118295887.0,479859855.7
2024-05-16,786678915.8,15636393.72,513193238.3,139251723.8,118597559.9,474174264.4
2024-05-17,796762480.7,15851845.24,517743603.5,143554364.0,119612668.0,479049300.3
2024-05-18,808374608.7,16047429.46,520808383.3,143996523.5,127522272.5,482356917.8
2024-05-19,787968841.0,15736194.07,500470203.7,140383702.6,131378740.6,464953667.9
2024-05-20,797025287.1,14979910.2,517148440.8,142622821.6,122274114.5,476844920.7
2024-05-21,790212104.6,14955555.57,512778751.5,139526727.4,122951070.2,476199476.7
2024-05-22,789211033.4,14982167.81,513082659.3,138057574.0,123088632.3,472237699.4
2024-05-23,789390698.8,15144550.99,511941038.3,138795470.8,123509638.7,474398249.7
2024-05-24,807693209.8,15449519.03,519866797.9,147369420.0,125007472.9,479228869.6
2024-05-25,810683429.0,15741583.72,519481997.7,143917165.3,131542682.3,478923880.7
2024-05-26,804405034.3,15916396.46,502950884.9,146095197.5,139442555.5,463417750.7
2024-05-27,824867265.3,15601039.92,518085021.8,156945131.9,134236071.7,477279200.6
2024-05-28,807148658.1,15612335.23,510115154.1,153227063.9,128194104.9,479358561.7
2024-05-29,786561982.3,15398836.75,502040816.6,147052971.4,122069357.5,470127733.8
2024-05-30,790284829.1,15244270.56,508128639.8,144211382.6,122700536.1,471408486.8
2024-05-31,823368937.1,16088264.05,507542645.2,164755170.4,134982857.5,469403203.1
2024-06-01,767981588.0,15707397.26,466303586.9,147272122.9,138698480.9,444604768.6
2024-06-02,757392404.2,14686286.51,481439280.8,131393530.0,129873306.9,427074478.5
2024-06-03,762866189.5,14522731.45,491533268.9,136835482.9,119974706.3,460224251.1
2024-06-04,774724376.3,14472708.9,506157131.0,134267541.2,119826995.1,471343179.0
2024-06-05,773216319.5,14328515.06,504620153.0,132164953.9,122102697.6,472930932.0
2024-06-06,776807859.8,14684054.48,502327272.6,136082138.1,123714394.7,474748447.5
2024-06-07,799102302.0,14993707.72,512913817.2,146357428.9,124837348.1,477235904.6
2024-06-08,797242489.7,15559148.17,501573727.9,144758057.9,135351555.8,469183024.8
2024-06-09,781677253.6,15781542.85,472862677.3,145969214.0,147063819.4,442867301.7
2024-06-10,729063265.3,15573501.4,405128661.3,146847508.6,161513594.0,376793145.1
2024-06-11,851960120.6,16079373.87,499981524.4,176652703.8,159246518.6,452984461.5
2024-06-12,897636905.9,16303623.37,527940182.9,183749433.5,169643666.1,489407112.7
2024-06-13,894917702.2,16268163.2,527651572.5,181751162.2,169246804.3,490549685.2
2024-06-14,889012732.2,16269185.91,521569873.0,182941850.0,168231823.3,491378544.0
2024-06-15,878165316.3,16158947.54,515125556.3,169882210.4,176998602.0,484260397.6
2024-06-16,835806056.3,15792518.8,488930805.0,160176596.7,170906135.7,457972936.6
2024-06-17,884846888.5,15915008.01,521071294.2,180852970.8,167007615.5,480021438.2
2024-06-18,880481901.6,16062665.33,522955160.7,176055122.6,165408952.9,490702428.0
2024-06-19,893294589.4,16278961.71,526084599.5,181126741.0,169804287.2,493466288.8
2024-06-20,936870986.1,16698916.96,536596300.5,194971192.3,188604576.3,497647139.2
2024-06-21,967726335.7,17174144.48,536627547.3,205010378.1,208914265.7,502297827.5
2024-06-22,986645521.2,17422119.03,539004663.0,193126074.8,237092664.4,496782340.6
2024-06-23,982000131.5,17379393.41,522556500.0,191773147.4,250291090.7,476360976.9
2024-06-24,1006971167.0,17227640.31,544638058.1,211796264.3,233309204.7,498731014.8
2024-06-25,1004447217.0,16984843.09,546773133.4,210360608.6,230328631.5,505023167.2
2024-06-26,984260707.4,16801990.24,543727592.8,204051628.0,219679496.3,498331913.2
2024-06-27,991027823.9,16948361.12,546495072.1,205454731.7,222129659.0,503805538.1
2024-06-28,991968669.1,17183971.32,545102599.5,206089591.8,223592506.5,501053970.3
2024-06-29,959721373.6,16880394.23,532329000.7,188095361.4,222416617.3,489895743.6
2024-06-30,919370050.2,16854706.91,493004886.5,185670371.6,223840085.2,458207164.5
2024-07-01,943385208.7,16991385.52,498488995.6,204409201.9,223495625.8,458903355.3
2024-07-02,974860857.7,17314087.52,514821589.4,209375308.4,233349872.4,480038625.0
2024-07-03,998150885.7,17877483.24,523476940.8,212498428.5,244298033.2,486614793.0
2024-07-04,1024749263.0,18069812.24,533699688.4,215639971.6,257339790.8,492801764.0
2024-07-05,1040031093.0,18262126.22,535205965.8,218098074.6,268464926.4,492795139.2
2024-07-06,1026060702.0,18317939.19,526409428.3,202302263.8,279031070.3,486377107.9
2024-07-07,999052422.1,18335650.95,501026723.3,197126365.4,282563682.5,463889675.3
2024-07-08,1020649377.0,17975799.76,522688528.9,213357342.9,266627705.1,486342736.0
2024-07-09,1017843119.0,17889627.28,528107653.8,211847646.9,259998191.3,490178583.3
2024-07-10,1025985616.0,18014785.71,533339354.4,212789450.8,261842024.9,490799491.8
2024-07-11,1024296538.0,17940284.48,526878924.1,213369920.0,266107409.5,493375886.6
2024-07-12,1028281151.0,17993784.88,532052669.8,212840409.6,265394286.7,494981935.1
2024-07-13,1024371058.0,18247290.76,530059989.9,200526015.8,275537761.8,490144154.2
2024-07-14,1006908460.0,18467502.08,506573061.0,196591457.2,285276439.5,467386686.2
2024-07-15,1039797279.0,18634049.35,528021349.2,215177939.8,277963940.3,487223603.7
2024-07-16,1041694393.0,18522626.79,533989499.4,214085130.8,275097135.7,486983710.9
2024-07-17,1052203495.0,18413934.92,544529241.0,215038012.3,274222306.5,495846472.3
2024-07-18,1055964933.0,18480370.8,540861702.0,216862768.4,279760091.9,497298723.1
2024-07-19,1071789486.0,18648360.43,546214416.3,219733385.2,287193324.0,501927890.8
2024-07-20,1056028002.0,18777560.85,535200571.8,205214010.4,296835859.4,489048781.2
2024-07-21,1034461122.0,18826690.75,513880681.5,199954696.8,301799052.7,469849943.5
2024-07-22,1060597037.0,18748296.26,538156881.9,216901684.9,286790174.2,495434347.6
2024-07-23,1063239593.0,18773793.33,538611496.2,217946015.7,287908287.4,497647692.4
2024-07-24,1022270005.0,18082755.59,520861314.0,209089265.0,274236670.9,494239877.3
2024-07-25,896750955.1,16145022.86,479779615.5,167478205.6,233348111.1,456660008.1
2024-07-26,838739272.8,14878139.12,474587374.9,163036289.8,186237468.9,445804606.1
2024-07-27,864170503.3,15350055.38,505842336.1,163833947.3,179144164.5,463411823.6
2024-07-28,874290794.0,16012615.93,496799127.5,170240231.4,191238819.2,455638254.8
2024-07-29,924584045.3,16562218.61,517845006.9,190811480.1,199365339.6,478982680.9
2024-07-30,949568880.2,16814002.68,530438156.9,193909748.6,208406971.9,486852482.2
2024-07-31,959109305.5,16978040.19,525381716.7,198257729.9,218491818.8,482603351.9
2024-08-01,981147037.4,17452374.82,520483288.7,205291457.5,237919916.4,475868416.9
2024-08-02,1026696549.0,17796256.18,538258502.0,212239060.9,258402730.1,492621956.4
2024-08-03,1053826285.0,18395112.69,547138077.8,203917909.4,284375184.6,491675191.1
2024-08-04,1030613015.0,18327655.93,521925746.9,198029915.5,292329696.6,467862704.9
2024-08-05,1027475843.0,18031699.14,526717814.5,211654870.1,271071458.7,491276652.4
2024-08-06,1047261043.0,18173209.48,547829022.1,211842804.1,269416007.2,498456298.9
2024-08-07,1038648733.0,17914435.3,547261017.9,210521767.1,262951513.1,498750319.8
2024-08-08,1025579732.0,17597690.26,546605677.5,207644231.4,253732132.9,500606048.0
2024-08-09,1002862733.0,17719918.28,531127703.8,205264437.2,248750674.2,499715717.0
2024-08-10,990497356.2,17878112.27,522227885.0,193823782.3,256567576.6,486223813.3
2024-08-11,967300327.7,17648735.19,497749599.0,189569169.8,262332823.7,469619559.8
2024-08-12,1006674959.0,17554174.3,531072749.5,204945151.5,253102883.9,495350083.1
2024-08-13,992014283.7,17304574.53,538363769.7,199087082.7,237258856.8,497563083.3
2024-08-14,951969003.6,16924619.85,528137543.2,191527074.5,215379766.0,496756936.1
2024-08-15,936599835.0,16887185.24,527374734.4,188176266.6,204161648.8,491950515.2
2024-08-16,909150608.5,16760536.85,514595995.8,183997917.2,193796158.7,477823149.1
2024-08-17,898430647.7,16756987.24,506743960.1,173823216.1,201106484.4,474297367.3
2024-08-18,861405062.8,16274430.58,476649076.7,166404884.7,202076670.8,451182650.9
2024-08-19,898182937.8,16304226.85,504427175.6,184593497.0,192858038.3,480146463.2
2024-08-20,881773412.6,15787696.2,512460698.0,176058150.9,177466867.4,486643973.6
2024-08-21,889963421.3,15607414.89,525157139.1,176717021.5,172481845.8,485041121.2
2024-08-22,907874590.1,16203479.62,528174961.8,182405472.2,181090676.5,485484929.2
2024-08-23,943805835.9,16764960.07,540903580.8,190195829.0,195941466.0,494263738.4
2024-08-24,940670761.0,16922805.69,530487669.5,182788443.5,210471842.4,486602493.1
2024-08-25,927102735.9,17068535.03,507573198.5,180658240.0,221802762.4,469900610.0
2024-08-26,977772153.3,17327586.03,538248570.6,198248713.1,223947283.6,493551995.1
2024-08-27,1010255753.0,17761887.22,546922621.1,205051828.1,240519416.8,504037808.7
2024-08-28,1008181773.0,17238529.98,562885120.5,198614899.3,229443222.9,520698141.7
2024-08-29,977765906.4,17089713.56,544270022.7,197462473.0,218943697.2,497989929.2
2024-08-30,999898298.1,17699841.45,543542901.5,204071818.7,234583736.4,496376326.4
2024-08-31,994228359.3,17852337.25,528847049.2,194884844.2,252644128.7,479798796.4
2024-09-01,946826996.7,17774536.35,475850557.5,193663304.3,259538598.4,436572519.1
2024-09-02,989369769.3,17839115.33,515389934.3,214903561.5,241237158.1,473800933.4
2024-09-03,1006507145.0,17884610.83,536334781.4,214145867.6,238141884.8,491339939.1
2024-09-04,983069811.3,17570759.29,532056175.6,208217256.3,225225620.1,487919033.4
2024-09-05,975300676.0,17399077.96,526249339.9,209026052.0,222626206.2,490535326.3
2024-09-06,987984331.8,17389628.63,528097066.1,214604684.9,227892952.2,489924341.6
2024-09-07,965162056.2,17181337.41,523973554.2,191582408.0,232424756.7,480501500.6
2024-09-08,944041318.7,17242904.88,514211723.3,185549459.3,227037231.1,461772972.7
2024-09-09,964015787.6,17234626.32,534600659.6,206864962.4,205315539.2,480160467.7
2024-09-10,980927337.2,17412727.42,542342115.9,209333288.2,211839205.7,490356791.6
2024-09-11,994743892.7,17723404.99,541442864.2,213079061.4,222498562.2,493502196.2
2024-09-12,1011221025.0,17958444.4,549231490.8,214886776.6,229144313.6,499584508.6
2024-09-13,1015133762.0,17860070.0,555198999.7,214937138.9,227137553.9,498598404.6
2024-09-14,945138512.3,16892768.18,532836509.3,196832139.5,198577095.3,488677606.6
2024-09-15,902184766.3,16535047.42,514328942.5,174691717.2,196629059.1,474732634.4
2024-09-16,893547747.9,17304992.59,477579922.2,179065193.5,219597639.6,446701738.9
2024-09-17,848124215.4,17119317.93,405041499.7,177148859.9,248814537.9,374127616.6
2024-09-18,948771455.8,17052338.83,505089503.1,207345688.6,219283925.3,449256412.4
2024-09-19,968279159.9,17101275.09,529079550.8,206776160.5,215322173.5,488604456.3
2024-09-20,985832679.4,17230851.52,546661292.1,208820954.3,213119581.5,493829576.5
2024-09-21,978358238.4,17587564.48,530902118.2,194646278.4,235222277.4,493450429.0
2024-09-22,879430546.7,15649397.41,516035623.5,164001271.6,183744254.2,465102390.9
2024-09-23,816660395.2,14635648.53,503736012.6,161318928.7,136969805.3,466095677.6
2024-09-24,827437577.9,15103764.76,512360413.6,163629918.4,136343481.2,469935387.2
2024-09-25,861834126.1,15887280.32,518784234.2,179214177.1,147948434.5,477201855.7
2024-09-26,887149431.7,16242433.0,531012664.5,183648914.9,156245419.3,483179466.1
2024-09-27,879781589.4,16332299.55,524301164.9,183031092.8,156117032.1,486948829.4
2024-09-28,878184042.5,16444561.65,525113720.0,171160475.9,165465285.0,489250204.0
2024-09-29,882020043.9,16377523.03,523120166.9,183327717.5,159194636.4,484363421.6
2024-09-30,891487875.7,16754936.64,507865856.6,192030179.0,174836903.4,465948255.6
