date,第一产业,第二产业,第三产业,居民生活
2023-01-01,0.03579311465078306,0.5626652361508049,0.3102505080873164,0.09129114127790222
2024-01-01,0.015633725822520973,0.6455377851047847,0.18780406366288135,0.15102442533282476
2025-01-01,0.015148766831478618,0.5271766707242703,0.20781884579827362,0.24985571657049155
