date,第一产业,第二产业,第三产业,居民生活,制造业
2022-01-01,0.01892380210547714,0.5912108873996073,0.17798091082336462,0.21188439967377748,0.5383908119777489
2023-01-01,0.01999619840833912,0.5893962164828294,0.18638939971145357,0.20421818541006692,0.5415985581605389
2024-01-01,0.019664935963929122,0.5936593018980086,0.18649682159877778,0.20017894054516389,0.545605219798761
2025-01-01,0.019388802740914705,0.5895943382790482,0.1878005192882847,0.20321633969265682,0.541257788298232
