group,target,horizon,model,mae,rmse,mape,smape,n
key_variable,大工业电量,15,direct_own_weather_holiday,13621477.471151555,19652670.107533574,0.03037840991877898,0.031140370902189688,101
key_variable,大工业电量,16,direct_own_weather_holiday,14340481.918122929,19839781.045360703,0.03216695974101731,0.03295032993203525,101
key_variable,大工业电量,17,direct_own_weather_holiday,15107136.092167556,20122313.60090428,0.03399593878816116,0.034797994077349605,101
key_variable,大工业电量,18,direct_own_weather_holiday,15606245.70206801,20426616.21582954,0.03516515573227749,0.03601503428892065,101
key_variable,大工业电量,19,direct_own_weather_holiday,15685884.116087615,20513145.440116048,0.03532823689878827,0.03624748923088677,101
key_variable,大工业电量,20,direct_own_weather_holiday,15752272.087475186,20939282.44060799,0.035391227454524485,0.036399060724831,101
key_variable,大工业电量,21,direct_own_weather_holiday,16054573.344580697,21617645.783872083,0.03598438270308362,0.03707358811001005,101
key_variable,大工业电量,22,direct_own_weather_holiday,16466238.712515552,21432255.98795298,0.03688623020934265,0.037934411864201156,101
key_variable,大工业电量,23,direct_own_weather_holiday,16773170.14291719,21478625.19461426,0.037566556905658764,0.03861232918957116,101
key_variable,大工业电量,24,direct_own_weather_holiday,17209463.32955533,21975794.635778736,0.038564441699797426,0.03965840914921288,101
key_variable,大工业电量,25,direct_own_weather_holiday,17699942.674768563,22451709.718518894,0.03965753358244728,0.04080876884747857,101
key_variable,大工业电量,26,direct_own_weather_holiday,17826168.452295307,22591880.01598596,0.03991027388903482,0.04110321831048946,101
key_variable,大工业电量,27,direct_own_weather_holiday,17855385.251106214,22847201.40008783,0.03994890083704687,0.04117239402224574,101
key_variable,大工业电量,28,direct_own_weather_holiday,17826740.276664693,22838654.096789926,0.03987482991859291,0.04112490451572967,101
key_variable,大工业电量,29,direct_own_weather_holiday,17464077.31801116,22510283.607021473,0.03903595809262194,0.040276310981440924,101
key_variable,大工业电量,30,direct_own_weather_holiday,17443251.407315496,22425813.341400914,0.03901453561681389,0.04024468180098008,101
key_variable,居民生活,1,direct_context_weather_holiday,6148232.698365628,8940376.014338689,0.03325784395054661,0.03297657469985836,101
key_variable,居民生活,2,direct_context_weather_holiday,7892418.493531691,11008119.877598183,0.04278356607272635,0.04224759137158139,101
key_variable,居民生活,3,direct_context_weather_holiday,9580880.355860982,13179509.62434449,0.05200198346207491,0.051178990451102656,101
key_variable,居民生活,4,direct_context_weather_holiday,10756324.482421422,14695686.202996364,0.058285887064405434,0.057292918588511925,101
key_variable,居民生活,5,direct_context_weather_holiday,11971720.948667957,15978396.168236094,0.0650530168720591,0.06385933082837769,101
key_variable,居民生活,6,direct_context_weather_holiday,12884556.256362313,17125692.977580573,0.06994163197155084,0.06853299750743158,101
key_variable,居民生活,7,direct_context_weather_holiday,13340723.797939308,17603223.013667032,0.07292447913222981,0.07118611494495074,101
key_variable,居民生活,8,direct_context_weather_holiday,14054115.999276167,18462097.420277055,0.07681328249671276,0.07489781268550214,101
key_variable,居民生活,9,direct_context_weather_holiday,14047050.209233018,18821977.681097332,0.07602603483079791,0.0743629730758776,101
key_variable,居民生活,10,direct_context_weather_holiday,14014258.982406856,18626142.109127305,0.07609692318660095,0.07434577233581281,101
key_variable,居民生活,11,direct_context_weather_holiday,14226204.81114913,18981034.94953819,0.07700214526582179,0.07535669871630751,101
key_variable,居民生活,12,direct_context_weather_holiday,14228527.49344648,18930137.086809285,0.07711301579036178,0.0755318400624022,101
key_variable,居民生活,13,direct_context_weather_holiday,14341192.720334312,18742551.8834214,0.07841083178241277,0.07665884706447243,101
key_variable,居民生活,14,direct_context_weather_holiday,14626342.669117795,18768507.06456068,0.0808797238463262,0.07864559301301792,101
key_variable,居民生活,15,direct_context_weather_holiday,15378121.887441583,19300728.588081155,0.08567535327742659,0.08296246613859319,101
key_variable,居民生活,16,direct_context_weather_holiday,15625343.149250776,19251709.167018726,0.08703746366309252,0.08431945714275285,101
key_variable,居民生活,17,direct_context_weather_holiday,15758081.129102532,19027432.35616298,0.08786010885715631,0.08510888987103568,101
key_variable,居民生活,18,direct_context_weather_holiday,15798463.835738702,18680313.67628863,0.08804208199365941,0.0853146196477738,101
key_variable,居民生活,19,direct_context_weather_holiday,15712283.04261039,18241794.112660278,0.08759014915564459,0.084927850706953,101
key_variable,居民生活,20,direct_context_weather_holiday,15387433.288221069,17617464.588011626,0.08607768815233054,0.08346429905655695,101
key_variable,居民生活,21,direct_context_weather_holiday,15024892.194815002,17214364.90773279,0.0840977612821625,0.08162375066225334,101
key_variable,居民生活,22,direct_context_weather_holiday,14505291.315806944,16808638.764895633,0.08070702381185815,0.07864310040632527,101
key_variable,居民生活,23,direct_context_weather_holiday,13690840.810802497,16136132.746879362,0.07533798797991482,0.0738796568348082,101
key_variable,居民生活,24,direct_context_weather_holiday,12924545.975500565,15373437.782445822,0.07067435903850112,0.06950570780304251,101
key_variable,居民生活,25,direct_context_weather_holiday,12199442.801049082,14737906.860392012,0.06654296525830965,0.06551782141774937,101
key_variable,居民生活,26,direct_context_weather_holiday,12057049.399245389,14430977.151532648,0.06659309219548812,0.06539934764996563,101
key_variable,居民生活,27,direct_context_weather_holiday,11730948.26661669,13955540.572487235,0.06504570682872222,0.06376733468713866,101
key_variable,居民生活,28,direct_context_weather_holiday,11852142.090397673,13912081.745329583,0.0661437932673967,0.06471262025674739,101
key_variable,居民生活,29,direct_context_weather_holiday,12472093.614379285,14397773.644158559,0.06986688337597861,0.06821947577926198,101
key_variable,居民生活,30,direct_context_weather_holiday,12532403.152144564,14663486.188162629,0.06983716612618573,0.06816921808082214,101
key_variable,居民生活,1,direct_own_weather_holiday,6412753.245073018,9633522.364664223,0.03387294651140215,0.03449157486008175,101
key_variable,居民生活,2,direct_own_weather_holiday,7963217.845238636,12132274.287243562,0.041375405818671496,0.04225067964396707,101
key_variable,居民生活,3,direct_own_weather_holiday,9171721.132401826,13936209.976222564,0.047305507548399725,0.04840321769061276,101
key_variable,居民生活,4,direct_own_weather_holiday,10414212.317055322,15652715.035557698,0.0534273425644133,0.0548230126909594,101
key_variable,居民生活,5,direct_own_weather_holiday,11200595.955483066,16726952.103891173,0.057181030735047246,0.05879302736192541,101
key_variable,居民生活,6,direct_own_weather_holiday,11692683.447752915,17447443.724087268,0.05931359122696187,0.06103890585946806,101
key_variable,居民生活,7,direct_own_weather_holiday,12030497.671609772,18010059.88002344,0.06089410923699577,0.06260856615573691,101
key_variable,居民生活,8,direct_own_weather_holiday,12392461.561209947,18757571.683530215,0.0624711727185834,0.06428436595073207,101
key_variable,居民生活,9,direct_own_weather_holiday,12631580.104075205,19308791.8367367,0.06339391043428876,0.06532532110635228,101
key_variable,居民生活,10,direct_own_weather_holiday,12766219.971205706,19430213.24782715,0.06415826093719117,0.06607147345998599,101
key_variable,居民生活,11,direct_own_weather_holiday,12931148.895526912,19668998.61109499,0.06490678590298093,0.0668790224135914,101
key_variable,居民生活,12,direct_own_weather_holiday,13016164.916862125,19650677.541898776,0.06544327338107292,0.06745716374003644,101
key_variable,居民生活,13,direct_own_weather_holiday,13159163.26160083,19551417.44038709,0.06649479212074827,0.0684081687215346,101
key_variable,居民生活,14,direct_own_weather_holiday,13407300.854371862,19473292.824365206,0.06826017836163589,0.06997583662895443,101
key_variable,居民生活,15,direct_own_weather_holiday,13408430.41057991,19478297.12097529,0.06817445321066712,0.069822797530169,101
key_variable,居民生活,16,direct_own_weather_holiday,13185525.828117842,19099144.626898378,0.06683065959507496,0.06845687164172536,101
key_variable,居民生活,17,direct_own_weather_holiday,13032067.659469897,18756231.519004177,0.06587489674753014,0.06750783855384229,101
key_variable,居民生活,18,direct_own_weather_holiday,12759184.79231918,18229656.128216237,0.06434861215435664,0.06600213257764483,101
key_variable,居民生活,19,direct_own_weather_holiday,12337948.916484637,17617019.143441893,0.06182418622208856,0.06359922263340478,101
key_variable,居民生活,20,direct_own_weather_holiday,11889368.676212035,17042260.62203633,0.05920244041262731,0.06100624133165414,101
key_variable,居民生活,21,direct_own_weather_holiday,11396368.031426555,16648387.805750381,0.05615126511075897,0.05801043547419358,101
key_variable,居民生活,22,direct_own_weather_holiday,10890081.673315555,16484032.33375925,0.05288000581716133,0.054835128339941544,101
key_variable,居民生活,23,direct_own_weather_holiday,10426968.068455331,16182887.078522254,0.05012493001603502,0.05215596629789005,101
key_variable,居民生活,24,direct_own_weather_holiday,10132602.212073658,15726148.233597547,0.048801545128006496,0.05082968498417399,101
key_variable,居民生活,25,direct_own_weather_holiday,9995702.933763748,15166392.921296958,0.048737961026757586,0.05072847973404883,101
key_variable,居民生活,26,direct_own_weather_holiday,9733907.91958426,14743029.214321613,0.0476043374610509,0.049528804615436295,101
key_variable,居民生活,27,direct_own_weather_holiday,9757511.038303832,14412570.755268656,0.04806431882038346,0.04984051905874359,101
key_variable,居民生活,28,direct_own_weather_holiday,9675873.44272659,14178211.286458874,0.04765081608874339,0.04928252669969232,101
key_variable,居民生活,29,direct_own_weather_holiday,9450105.543229189,14114067.617048409,0.046106135241280266,0.047675807921334745,101
key_variable,居民生活,30,direct_own_weather_holiday,9696739.105067799,14208592.431531344,0.04778633556173959,0.049344867023294554,101
key_variable,工业,1,direct_context_weather_holiday,16152822.611800479,23755359.012231853,0.0337140254907761,0.033851921414080895,101
key_variable,工业,2,direct_context_weather_holiday,18624530.002728593,26267431.68786905,0.03857469463795066,0.038822780709252956,101
key_variable,工业,3,direct_context_weather_holiday,20312976.363376524,28095271.86356748,0.0418432796434341,0.04230547337184554,101
key_variable,工业,4,direct_context_weather_holiday,20994688.731795862,28808084.157238714,0.04305799356448764,0.04354191469811965,101
key_variable,工业,5,direct_context_weather_holiday,20564469.64031864,28103927.67045478,0.042005866987470865,0.042495664380687324,101
key_variable,工业,6,direct_context_weather_holiday,20655485.965584338,27418056.2829045,0.04200383060293505,0.04255594703742164,101
key_variable,工业,7,direct_context_weather_holiday,19734807.826013584,25771158.32189938,0.04011480415718264,0.0404328026383606,101
key_variable,工业,8,direct_context_weather_holiday,19503635.466032945,24963132.14775171,0.03969153621709818,0.03990563130967596,101
key_variable,工业,9,direct_context_weather_holiday,19231503.401751753,24621397.38257313,0.039089249526093085,0.03934816589821427,101
key_variable,工业,10,direct_context_weather_holiday,18508817.45823928,24435448.974080887,0.0376505797943459,0.03797532612468654,101
key_variable,工业,11,direct_context_weather_holiday,17680835.649058927,23601553.665778525,0.03612755361417318,0.03636840373729075,101
key_variable,工业,12,direct_context_weather_holiday,17447412.58482588,23411358.5150999,0.03562876900407695,0.03591521133580774,101
key_variable,工业,13,direct_context_weather_holiday,16395131.186636785,22561039.51532483,0.03331943430521282,0.033735981285864386,101
key_variable,工业,14,direct_context_weather_holiday,15357325.032022394,21240468.31442192,0.031072852019785924,0.031566265232298586,101
key_variable,工业,15,direct_context_weather_holiday,15956455.158078741,21356347.781061757,0.03227903400817953,0.03287015229510529,101
key_variable,工业,16,direct_context_weather_holiday,16859744.808369946,22134544.67385827,0.03421792080794624,0.0348720942778639,101
key_variable,工业,17,direct_context_weather_holiday,17865801.777151696,22569082.58923733,0.036394447865724176,0.03699757644508698,101
key_variable,工业,18,direct_context_weather_holiday,17596864.554443926,22407366.609521117,0.03601166666302609,0.03650190255774634,101
key_variable,工业,19,direct_context_weather_holiday,17281469.430569675,21857235.242574632,0.03539227592575489,0.03583606039317103,101
key_variable,工业,20,direct_context_weather_holiday,17450509.508523427,22110082.73742568,0.03566074977095925,0.0361610774743855,101
key_variable,工业,21,direct_context_weather_holiday,17817332.77297724,22858000.57239444,0.03631849564792955,0.03687334443119789,101
key_variable,工业,22,direct_context_weather_holiday,18252199.553012397,23320523.62959733,0.037146516896821996,0.037730293130967055,101
key_variable,工业,23,direct_context_weather_holiday,19456795.248205367,23840148.46511148,0.039659290987309734,0.04027947108153103,101
key_variable,工业,24,direct_context_weather_holiday,20761889.04947641,25392622.188476857,0.042342392652217564,0.043025912172579804,101
key_variable,工业,25,direct_context_weather_holiday,21206841.34122295,25975409.81368582,0.043197708141017546,0.043856671008666546,101
key_variable,工业,26,direct_context_weather_holiday,20874680.873000737,25797263.244594987,0.042450359910905115,0.04322045663307307,101
key_variable,工业,27,direct_context_weather_holiday,20297488.76481332,25761517.327702902,0.04123754678542202,0.042092204932386794,101
key_variable,工业,28,direct_context_weather_holiday,19841117.054985583,25602299.346566863,0.0403046833976071,0.041229673222204256,101
key_variable,工业,29,direct_context_weather_holiday,20015606.175926365,25934453.15727038,0.040609501123692944,0.041688429400325876,101
key_variable,工业,30,direct_context_weather_holiday,20192838.947921447,26546036.998131163,0.04094818701108507,0.042155069973533306,101
key_variable,工业,1,direct_own_weather_holiday,16305731.259950314,23562715.264293842,0.03383941672817975,0.034305253759309415,101
key_variable,工业,2,direct_own_weather_holiday,19884283.79654235,25844619.490957092,0.04088220039176815,0.04165724210015647,101
key_variable,工业,3,direct_own_weather_holiday,22384397.958734836,28256937.858290855,0.04569504560101159,0.04697571045111526,101
key_variable,工业,4,direct_own_weather_holiday,23678219.10576019,29982480.62017807,0.04800484687293373,0.04968628799677258,101
key_variable,工业,5,direct_own_weather_holiday,24051418.919912837,31142835.38700536,0.048438068892533645,0.05035806172946759,101
key_variable,工业,6,direct_own_weather_holiday,24868309.81695935,31561318.274438187,0.04997888783107181,0.051957911374062846,101
key_variable,工业,7,direct_own_weather_holiday,24748050.29847857,30836430.656371847,0.049623295771540295,0.05148881106595049,101
key_variable,工业,8,direct_own_weather_holiday,24531915.948912397,30219538.43088837,0.049187728397433884,0.050974873265367426,101
key_variable,工业,9,direct_own_weather_holiday,24585507.364420902,30540904.398102093,0.04932486223423847,0.05116727702300932,101
key_variable,工业,10,direct_own_weather_holiday,24994617.11997579,31477243.977045972,0.05018413301073706,0.052152569914623546,101
key_variable,工业,11,direct_own_weather_holiday,25463812.77679872,31899193.742030427,0.05118198341335438,0.05320955828663836,101
key_variable,工业,12,direct_own_weather_holiday,26281067.90495117,32376882.402404275,0.05284581247136138,0.05492472631880058,101
key_variable,工业,13,direct_own_weather_holiday,27064602.62934693,33081841.994330876,0.05442237699349592,0.05661229858056578,101
key_variable,工业,14,direct_own_weather_holiday,28034992.735488094,33792088.111510545,0.05642569645517333,0.05874543328107114,101
key_variable,工业,15,direct_own_weather_holiday,29187682.02764877,34454824.32005349,0.05882197719744248,0.06124043314631526,101
key_variable,工业,16,direct_own_weather_holiday,30212715.25328144,35293423.06576323,0.060940316271653264,0.06350575041949465,101
key_variable,工业,17,direct_own_weather_holiday,31565087.159124978,36224928.37126722,0.0637530164834868,0.06647405752467035,101
key_variable,工业,18,direct_own_weather_holiday,32857560.981767543,37247115.641888924,0.06643794375135123,0.06934021342694531,101
key_variable,工业,19,direct_own_weather_holiday,33764286.35001834,38006399.578452274,0.06836087524376042,0.07142266814608056,101
key_variable,工业,20,direct_own_weather_holiday,34568317.142584056,39092710.306545295,0.06997459382586692,0.07323782092506893,101
key_variable,工业,21,direct_own_weather_holiday,35491070.07326377,40313847.93350809,0.0718306556756554,0.07530350096654898,101
key_variable,工业,22,direct_own_weather_holiday,36341805.15215226,40691446.34026095,0.07355412654188462,0.0770793277091092,101
key_variable,工业,23,direct_own_weather_holiday,36788001.41143023,41048169.30145108,0.07444756729440191,0.07803432317971999,101
key_variable,工业,24,direct_own_weather_holiday,37345068.158217,41752095.64538275,0.07561558685392629,0.079334432663464,101
key_variable,工业,25,direct_own_weather_holiday,37847630.69658355,42403725.92199427,0.0766362087294635,0.0804808737135895,101
key_variable,工业,26,direct_own_weather_holiday,38356642.035351954,42923222.526171245,0.0776334277073352,0.08157636648071959,101
key_variable,工业,27,direct_own_weather_holiday,38892434.30589541,43533781.38035004,0.07870675094395951,0.08276240294955134,101
key_variable,工业,28,direct_own_weather_holiday,39318545.32297258,43862575.58272237,0.07962109825831304,0.08374616125635692,101
key_variable,工业,29,direct_own_weather_holiday,39651927.16653639,43970188.51082919,0.08033825285128804,0.08448853440500263,101
key_variable,工业,30,direct_own_weather_holiday,40010157.44626039,44083648.20306851,0.08112851300811397,0.08530272579109578,101
key_variable,非普工业,1,direct_context_weather_holiday,2555448.390458136,3957466.290863706,0.04660132733436255,0.0461852971878485,101
key_variable,非普工业,2,direct_context_weather_holiday,2766300.4015329164,4023843.6899263384,0.04951370046823291,0.04943133513690431,101
key_variable,非普工业,3,direct_context_weather_holiday,2902055.994163017,4245088.529791459,0.05141111126166213,0.05171122148630427,101
key_variable,非普工业,4,direct_context_weather_holiday,3071952.237698246,4410663.664166598,0.054058716109215775,0.05456827915450045,101
key_variable,非普工业,5,direct_context_weather_holiday,3179500.0900090868,4522063.637143899,0.05586512221512312,0.05650369350570626,101
key_variable,非普工业,6,direct_context_weather_holiday,3176332.364383463,4458203.916167052,0.05569918669257968,0.05633962626427773,101
key_variable,非普工业,7,direct_context_weather_holiday,3241293.475815321,4262020.277177807,0.057202033842810855,0.057169163818022777,101
key_variable,非普工业,8,direct_context_weather_holiday,3198728.042416485,4110294.8258042755,0.056616541233994906,0.05631162410541096,101
key_variable,非普工业,9,direct_context_weather_holiday,3080768.404688353,4015554.0629407177,0.05446202715720272,0.05431008257692628,101
key_variable,非普工业,10,direct_context_weather_holiday,2931971.812297587,3999381.5585189853,0.05173721690516187,0.051835979143594904,101
key_variable,非普工业,11,direct_context_weather_holiday,2783819.8793911575,3949233.2756589907,0.04942776819313238,0.04941475975426946,101
key_variable,非普工业,12,direct_context_weather_holiday,2705086.494111997,3888447.9044038444,0.04806111908797591,0.04805554440956162,101
key_variable,非普工业,13,direct_context_weather_holiday,2587384.2097910177,3695924.481196401,0.045894474457933564,0.04603754646992291,101
key_variable,非普工业,14,direct_context_weather_holiday,2439279.395900831,3494800.701494747,0.04322791328373374,0.04345184947153703,101
key_variable,非普工业,15,direct_context_weather_holiday,2427828.871374706,3541699.632518201,0.04310520005238063,0.04323411119806348,101
key_variable,非普工业,16,direct_context_weather_holiday,2498156.3111785166,3588144.163528553,0.044383494649816,0.04472774833283422,101
key_variable,非普工业,17,direct_context_weather_holiday,2554053.8427948626,3585301.277915958,0.04555508672163132,0.045857831765447124,101
key_variable,非普工业,18,direct_context_weather_holiday,2553615.2083055847,3546012.2291124263,0.04592744633840008,0.04602782268267946,101
key_variable,非普工业,19,direct_context_weather_holiday,2437812.9400395486,3352320.1440543025,0.04382505664381629,0.0438976724652747,101
key_variable,非普工业,20,direct_context_weather_holiday,2473027.205859004,3424706.183245234,0.04426611531321816,0.04438007823650006,101
key_variable,非普工业,21,direct_context_weather_holiday,2682269.018333203,3614946.6815300514,0.04791533656819235,0.047971820345772624,101
key_variable,非普工业,22,direct_context_weather_holiday,2669749.895636954,3587118.8476230684,0.04781263999560964,0.04765084158032621,101
key_variable,非普工业,23,direct_context_weather_holiday,2651269.9854420885,3551513.824224867,0.04751881499217687,0.047450247839432864,101
key_variable,非普工业,24,direct_context_weather_holiday,2819414.164429176,3782789.394344678,0.05058086341159502,0.0505504501813666,101
key_variable,非普工业,25,direct_context_weather_holiday,2889134.9467073693,3819512.5770130716,0.05194420984674889,0.05190548504850487,101
key_variable,非普工业,26,direct_context_weather_holiday,2813790.8319966462,3753891.624270737,0.05057313808171185,0.050582198527802325,101
key_variable,非普工业,27,direct_context_weather_holiday,2650065.282492408,3663709.9781628093,0.04756026904458727,0.04770037270038817,101
key_variable,非普工业,28,direct_context_weather_holiday,2535953.6958984425,3583014.7541240235,0.04566152958946863,0.04572984533054767,101
key_variable,非普工业,29,direct_context_weather_holiday,2493120.818614779,3484502.5671210736,0.04462109565644084,0.04498873369113762,101
key_variable,非普工业,30,direct_context_weather_holiday,2493328.009527038,3446008.4312296356,0.04442319875604676,0.04501213277860755,101
key_variable,非普工业,1,direct_own_weather_holiday,2129833.5062840655,3608586.1224472285,0.03891830084923776,0.03875246045782599,101
key_variable,非普工业,2,direct_own_weather_holiday,2245034.626840491,3430793.752634322,0.04049496126742528,0.040439698435324904,101
key_variable,非普工业,3,direct_own_weather_holiday,2282187.789250715,3438380.460517307,0.040959182620682655,0.04113030480448732,101
key_variable,非普工业,4,direct_own_weather_holiday,2218444.315559875,3432412.455167508,0.03954393082458718,0.03997294459058077,101
key_variable,非普工业,5,direct_own_weather_holiday,2279964.6883809767,3566772.9595508506,0.04055642709599969,0.04103447039234239,101
key_variable,非普工业,6,direct_own_weather_holiday,2313140.6350828726,3556329.5800403403,0.040974357630561745,0.04140731546523064,101
key_variable,非普工业,7,direct_own_weather_holiday,2326590.5774394274,3410645.1020512925,0.0412157921608974,0.041428515249491336,101
key_variable,非普工业,8,direct_own_weather_holiday,2335775.868926631,3294610.5523149353,0.04132398509661099,0.041494137406578153,101
key_variable,非普工业,9,direct_own_weather_holiday,2361171.6409181193,3317155.446681202,0.04172396205100885,0.04196973347129733,101
key_variable,非普工业,10,direct_own_weather_holiday,2385849.09519296,3404887.457353511,0.0421485011112652,0.04247193118300774,101
key_variable,非普工业,11,direct_own_weather_holiday,2430979.8052136498,3448400.6292841607,0.04307295746910333,0.04336443484868296,101
key_variable,非普工业,12,direct_own_weather_holiday,2439828.8152877926,3472567.804714971,0.043313828128250235,0.04359112769852075,101
key_variable,非普工业,13,direct_own_weather_holiday,2411831.6908158464,3432414.0681672543,0.0427671157829042,0.04312359853398629,101
key_variable,非普工业,14,direct_own_weather_holiday,2359665.3459001943,3375604.0904309396,0.04160630600710489,0.042138908756749784,101
key_variable,非普工业,15,direct_own_weather_holiday,2396382.390387985,3468320.7335130717,0.0422413170526667,0.04281406151337765,101
key_variable,非普工业,16,direct_own_weather_holiday,2449407.249574657,3522575.9735156493,0.0432890185721795,0.043914975884738354,101
key_variable,非普工业,17,direct_own_weather_holiday,2458986.180092881,3480479.6015942222,0.0435891158514442,0.04416305593453648,101
key_variable,非普工业,18,direct_own_weather_holiday,2455345.0973372143,3417760.72142971,0.04357101006615794,0.044163503037792096,101
key_variable,非普工业,19,direct_own_weather_holiday,2389071.763350021,3281977.0937168603,0.042281958098959786,0.04298256058099791,101
key_variable,非普工业,20,direct_own_weather_holiday,2439896.4100995366,3392925.9614654463,0.043125353978513026,0.04397624308976796,101
key_variable,非普工业,21,direct_own_weather_holiday,2546366.020823088,3507708.864085205,0.044863681439833304,0.0458501265295915,101
key_variable,非普工业,22,direct_own_weather_holiday,2583163.260500387,3542688.001276187,0.045522697720418004,0.04648253589543108,101
key_variable,非普工业,23,direct_own_weather_holiday,2547848.0468519432,3541699.18925371,0.04486598745057551,0.04587009100925527,101
key_variable,非普工业,24,direct_own_weather_holiday,2594195.1118486156,3594753.133941593,0.045756121923287395,0.046782555878188435,101
key_variable,非普工业,25,direct_own_weather_holiday,2685497.7030543205,3612194.2638932685,0.04741322837802675,0.04840783842712233,101
key_variable,非普工业,26,direct_own_weather_holiday,2674749.513233171,3597745.859027935,0.04727697490570461,0.04826211238526037,101
key_variable,非普工业,27,direct_own_weather_holiday,2664681.1621400933,3620558.088394836,0.04724259315461143,0.048208720222793766,101
key_variable,非普工业,28,direct_own_weather_holiday,2665392.268091235,3685306.2860577786,0.04737939824582945,0.04827362686616421,101
key_variable,非普工业,29,direct_own_weather_holiday,2637460.962076652,3631311.473662473,0.04677275294882284,0.04770946412014195,101
key_variable,非普工业,30,direct_own_weather_holiday,2601830.6499101315,3517186.4017711114,0.04611198962212099,0.04706579762476917,101
city,三明,1,direct_context_weather_holiday,918245.2405826749,1149860.7052788737,0.020699769785691397,0.020881612800713736,101
city,三明,2,direct_context_weather_holiday,1135105.8063439461,1370177.199372149,0.02556497811743389,0.025853428489745443,101
city,三明,3,direct_context_weather_holiday,1309655.012816783,1594951.5100037144,0.029513598715026842,0.02990531477881063,101
city,三明,4,direct_context_weather_holiday,1358846.846150253,1638595.6249441719,0.030657598555071705,0.031049163888740006,101
city,三明,5,direct_context_weather_holiday,1449469.4622885752,1746302.3324704734,0.03266256977821385,0.033117954904869344,101
city,三明,6,direct_context_weather_holiday,1567110.1069342056,1934079.54129321,0.03518581969803127,0.03580387337539574,101
city,三明,7,direct_context_weather_holiday,1582307.902557978,1890870.5263826968,0.03550140219942525,0.03604828956893116,101
city,三明,8,direct_context_weather_holiday,1580367.9428121962,1884204.875132796,0.0354625059584115,0.03598218800692959,101
city,三明,9,direct_context_weather_holiday,1607483.779799201,1880334.9492018449,0.036116991059683246,0.03662682588283435,101
city,三明,10,direct_context_weather_holiday,1500498.7526761317,1730096.5227579577,0.03379918548082469,0.03416168131382812,101
city,三明,11,direct_context_weather_holiday,1342021.310109313,1588064.1473147532,0.03040111297508134,0.03054349929362175,101
city,三明,12,direct_context_weather_holiday,1323816.1254403805,1643271.6095471503,0.030054247150185162,0.03013628046732278,101
city,三明,13,direct_context_weather_holiday,1335655.9357992532,1635590.1363434559,0.03023528980533679,0.030346072641805107,101
city,三明,14,direct_context_weather_holiday,1372251.2137299953,1642161.2686366332,0.030979913593620737,0.031131783056612645,101
city,三明,15,direct_context_weather_holiday,1446550.5278264277,1690706.2089107581,0.03277373843015259,0.032870262327814925,101
city,三明,16,direct_context_weather_holiday,1485745.1230159013,1773754.9133776783,0.03363490549162725,0.03378229976261823,101
city,三明,17,direct_context_weather_holiday,1462070.4736079616,1745108.8460896148,0.03308618866190597,0.03323101136867267,101
city,三明,18,direct_context_weather_holiday,1474923.1071743537,1762877.3747630261,0.03334555121419616,0.03348357054381195,101
city,三明,19,direct_context_weather_holiday,1482954.44163016,1791525.691625719,0.03349814899998979,0.03368554642208803,101
city,三明,20,direct_context_weather_holiday,1422544.6014879134,1798339.7004165133,0.03193026933978369,0.03236207350841826,101
city,三明,21,direct_context_weather_holiday,1388780.9251046323,1825719.452390164,0.030976871284570176,0.03160125060519138,101
city,三明,22,direct_context_weather_holiday,1454522.6855739048,1906225.7789642632,0.0323733415728983,0.03315369891958656,101
city,三明,23,direct_context_weather_holiday,1488268.022278334,1954381.798824851,0.03312800392993157,0.03396480209542809,101
city,三明,24,direct_context_weather_holiday,1491342.4344645373,1907297.7904095412,0.03327836736046425,0.034069425943759675,101
city,三明,25,direct_context_weather_holiday,1470218.4614692829,1867862.5113204834,0.03289622124044405,0.03358935413477712,101
city,三明,26,direct_context_weather_holiday,1346970.7957472624,1786552.4403837672,0.030154702198901605,0.030746289020678427,101
city,三明,27,direct_context_weather_holiday,1261347.480069291,1685171.5675599643,0.028223323847683696,0.02874273140654902,101
city,三明,28,direct_context_weather_holiday,1283557.3717762379,1704085.1297863375,0.02864312641860819,0.029207394768334845,101
city,三明,29,direct_context_weather_holiday,1312246.2517921093,1754560.2072999815,0.02928854925491689,0.029870146446295386,101
city,三明,30,direct_context_weather_holiday,1340832.8006591136,1828279.9445332948,0.029881175123449823,0.030555759656292536,101
city,三明,1,direct_own_weather_holiday,1015093.670389586,1290565.7417995282,0.022752946838781925,0.023123417148617445,101
city,三明,2,direct_own_weather_holiday,1264514.898995759,1564304.623876772,0.028250597051210576,0.028832594720838076,101
city,三明,3,direct_own_weather_holiday,1453502.5948989103,1813855.9440203125,0.032382005424153294,0.033179273198030663,101
city,三明,4,direct_own_weather_holiday,1569619.1951395143,1972574.8600552978,0.03489669000867675,0.03584693021441982,101
city,三明,5,direct_own_weather_holiday,1656717.192665847,2082005.1670933373,0.03680318241433533,0.03786945386615888,101
city,三明,6,direct_own_weather_holiday,1720883.972885424,2151632.45893188,0.038208478447476484,0.039347285605670995,101
city,三明,7,direct_own_weather_holiday,1744521.131448725,2177586.8212847146,0.03871815046790105,0.039885277228736915,101
city,三明,8,direct_own_weather_holiday,1767620.9391927698,2214331.985501773,0.03921411428831637,0.04042430096682991,101
city,三明,9,direct_own_weather_holiday,1804572.0057517497,2265956.2548172944,0.04002410544061186,0.041295576144305166,101
city,三明,10,direct_own_weather_holiday,1828005.6608663045,2307054.0951640345,0.04051886790678282,0.0418382143040741,101
